menage,assaini,revenu_net_mois,c_m3_trim_1,c_m3_trim_2,c_ibt,c_ibt_pp,c_tbse,consom_nordin_trim,consom_taylor_trim,c_captive_jour,c_nordin_jour,c_taylor_jour,ln_c_captive_jour,ln_c_nordin_jour,ln_c_taylor_jour,sur_consommation_pct
186,0,1168.03,6.957426639896977,6.957426639896977,16.11957424882909,15.0,17.10291888102322,15.0,17.254837627264273,0.07730474044329974,0.16666666666666666,0.19172041808071413,1.939809670330265,-1.791759469228055,-1.6517171240092008,14.004234521885417
190,0,853.64,12.201535531812343,10.802846566031105,24.27898633279712,22.72162038054448,27.697097601674095,22.72162038054448,25.615253758252045,0.13557261702013715,0.25246244867271644,0.28461393064724494,2.501561807082402,-1.3764927594542156,-1.2566216463611135,11.987111309310205
191,0,813.21,12.644381739426496,10.802846566031105,24.812215965138055,23.261864520954333,28.349506621399936,23.261864520954333,26.13263848956792,0.14049313043807218,0.25846516134393704,0.290362649884088,2.537212985247392,-1.3529943664801443,-1.2366246204048814,11.636974607526284
192,0,670.81,12.932648758566154,10.802846566031105,24.224779383944394,22.672167689263752,27.603978163665317,22.672167689263752,25.55767138658902,0.1436960973174017,0.2519129743251528,0.2839741265176558,2.559755025521522,-1.3786715910938487,-1.2588721487822063,11.979944231164241
193,0,3062.84,17.20564810827982,15.067201826527109,42.326282677477614,39.14020922023029,53.93728977015259,39.14020922023029,45.20563597139061,0.19117386786977578,0.43489121355811433,0.5022848441265624,2.8452377083033866,-0.8326593629440644,-0.6885879016326499,14.407146131141445
194,0,5185.24,16.810607952995976,15.067201826527109,46.746644142290975,43.609409401960576,60.14446117211112,43.609409401960576,49.471494084390635,0.1867845328110664,0.48454899335511753,0.5496832676043404,2.8220101129174058,-0.7245367312877572,-0.5984130437195331,12.612368756822413
195,0,4469.2,16.623237518530026,15.067201826527109,44.71347757120453,41.55319587868563,57.29795207873457,41.55319587868563,47.50519778371422,0.18470263909477808,0.4617021764298403,0.527835530930158,2.810801566999039,-0.772835235532199,-0.6389705382508072,13.386469728139183
207,0,965.71,21.755239380483,16.86483970153737,40.3005050640907,37.13735114592846,50.95848414354232,37.13735114592846,43.21999169705728,0.24172488200536668,0.4126372349547607,0.4802221299673031,3.079854619581791,-0.8851864377372942,-0.7335065113603525,15.167992637694173
208,0,1313.23,22.014890358928685,16.86483970153737,43.68768369296904,40.56018354933495,55.747551321837214,40.56018354933495,46.47318513608652,0.2446098928769854,0.4506687061037217,0.5163687237342947,3.0917190589059076,-0.7970227856794962,-0.660934187811513,13.608859786798321
209,0,2504.51,22.988599187334245,16.86483970153737,52.78905869406744,49.73676174020202,68.50984682234453,49.73676174020202,55.33466740009249,0.2554288798592694,0.5526306860022446,0.6148296377788055,3.1349984055282776,-0.5930653378097303,-0.4864100612922384,10.665527651749185
210,0,1628.08,20.183001878432037,15.067201826527109,42.38691258433782,39.22612580484371,53.961961082249715,39.22612580484371,45.23967909243769,0.22425557642702262,0.43584584227604123,0.5026631010270854,3.004840758987989,-0.8304666709160625,-0.6878351125549467,14.263155836111585
211,0,2056.12,20.072972321650816,15.067201826527109,44.48596522585039,41.34601378444486,56.922125314265614,41.34601378444486,47.26371132209694,0.2230330257961202,0.4594001531604984,0.5251523480232994,2.9993742495833082,-0.7778336553347297,-0.6440668717754869,13.376678355924277
212,0,2563.03,20.613208954790096,15.067201826527109,47.9589720995687,44.85495591587181,61.788804153877635,44.85495591587181,50.629152217956005,0.2290356550532233,0.49838839906524235,0.5625461357550667,3.025932081704921,-0.6963755881336398,-0.5752821291468273,12.109345898681244
217,0,1120.85,25.01072580375144,22.870645115196208,47.36532657020924,44.30217973114345,60.8425823261865,44.30217973114345,50.0090133286403,0.277896953375016,0.4922464414571494,0.5556557036515589,3.2193047650102806,-0.7087757906263623,-0.5876064145753792,12.116937605098311
218,0,967.0,20.801493314588345,16.86483970153737,38.716424719935674,35.52107208911912,48.741096592703606,35.52107208911912,41.72625375027424,0.23112770349542605,0.39467857876799023,0.46362504166971374,3.035024778100802,-0.9296835699726195,-0.7686791532943301,16.100441667828935
219,0,726.32,19.27239163618969,16.86483970153737,33.95044140138539,30.65829886354613,41.98113828918532,30.65829886354613,37.30883243493769,0.2141376848465521,0.34064776515051254,0.4145425826104188,2.958673586618632,-1.0769062823284907,-0.8805795772095373,19.632670511895345
220,0,324.57,17.919449753808973,16.86483970153737,27.67128092339544,26.185099270701183,31.68957929934379,26.185099270701183,28.89412231362431,0.19910499726454414,0.2909455474522354,0.32104580348471456,2.8858867013727303,-1.2346191514774465,-1.136171476047834,9.844767542961241
221,0,3608.17,10.087505810193777,9.70382674009389,28.478093547392493,26.94341590995039,32.95174461247389,26.94341590995039,29.733662371281252,0.11208339789104196,0.29937128788833767,0.33037402634756946,2.311297609575458,-1.206070710431744,-1.1075298531749453,9.854085725679873
222,0,3450.16,10.694098360059584,9.70382674009389,29.770795365202464,28.24549339991677,34.54258012694477,28.24549339991677,31.00461313930658,0.11882331511177316,0.3138388155546308,0.3444957015478509,2.3696920341707557,-1.1588757511300507,-1.0656736659709956,9.320208515905515
223,0,674.98,11.20692950793452,9.70382674009389,21.270853898631692,19.6773484814271,23.958528653393756,19.6773484814271,22.71036246686523,0.12452143897705022,0.21863720534918998,0.252337360742947,2.416532293046943,-1.5203415194180816,-1.3769883536679872,14.335316575009438
227,0,3496.9,28.448217592336853,25.52999959934083,67.04820145797646,60.0,92.20055092256887,60.0,72.8748821063485,0.31609130658152057,0.6666666666666666,0.809720912292761,3.348085508076738,-0.40546510810816444,-0.2110656434125674,19.439946469559704
228,0,1099.71,31.568168833902828,25.52999959934083,58.59611897338964,55.65391446102646,76.42460054436859,55.65391446102646,60.978435390900415,0.3507574314878092,0.6183768273447384,0.6775381710100046,3.4521492975269443,-0.48065725436325013,-0.3892893868411977,9.136786752205245
229,0,1382.99,29.010922510753353,25.52999959934083,57.1186733374516,54.14165974444078,74.43176051750736,54.14165974444078,59.545919154396806,0.32234358345281505,0.6015739971604531,0.6616213239377423,3.367672397377913,-0.5082057300857372,-0.4130619049309003,9.514382515483694
233,0,566.71,16.865239880787662,15.067201826527109,29.836832783127317,28.342962811876973,34.47296919770294,28.342962811876973,31.04327423484028,0.18739155423097403,0.31492180902085526,0.3449252692760031,2.8252546919990387,-1.1554308963001287,-1.0644274962084777,9.100340009165109
234,0,805.22,18.184200340305832,15.067201826527109,33.13090908527533,30.0,40.667563803778464,30.0,36.35701428313077,0.20204667044784258,0.3333333333333333,0.40396682536811973,2.9005531038842842,-1.0986122886681098,-0.9064225198180893,19.21897688500205
235,0,709.37,16.303385343206166,15.067201826527109,30.433532994382468,28.98433907801679,35.299888392585835,28.98433907801679,31.683739265153807,0.18114872603562407,0.32204821197796435,0.35204154739059784,2.7913727760154323,-1.1330540180060025,-1.0440060779896578,8.904794001634464
236,0,578.91,16.088261991703675,15.067201826527109,28.685769807942087,27.181842794146814,33.06533213098879,27.181842794146814,29.912527614881288,0.17875846657448527,0.30202047549052013,0.3323614179431254,2.7780899372522034,-1.197260464268075,-1.101532293907523,9.572817036055215
237,0,295.58,11.627688758514873,10.802846566031105,18.225893433272976,16.596515891561477,20.06196306497475,16.596515891561477,19.818203295891685,0.12919654176127637,0.18440573212846087,0.22020225884324093,2.4533892157848105,-1.6906168830474404,-1.51320879660248,17.74080864449603
238,0,861.51,12.117337236406819,10.802846566031105,24.175470617619013,22.616723080286828,27.57032531324112,22.616723080286828,25.514919307151946,0.13463708040452022,0.2512969231142981,0.2834991034127994,2.4946372565371613,-1.3811200783822069,-1.2605463183844128,12.057375999779406
241,0,1056.11,24.87131166961089,18.304438453658378,46.47940958655832,43.40947251101711,59.59684238527447,43.40947251101711,49.146893363367624,0.276347907440121,0.4823274723446345,0.546076592926307,3.213714997462386,-0.7291319924167763,-0.6049960329907518,12.413595942602452
242,0,230.87,24.083467069380323,18.304438453658378,32.50844146415869,30.0,38.905792291280484,30.0,35.05923763309172,0.26759407854867023,0.3333333333333333,0.3895470848121302,3.1815255913628677,-1.0986122886681098,-0.9427705357087425,15.584175295936731
243,0,1035.77,24.321153046892128,18.304438453658378,45.32954431645538,42.244947997425456,57.99153776618013,42.244947997425456,48.03519736608056,0.270235033854357,0.46938831108250506,0.5337244151786729,3.191346467441682,-0.7563248977020589,-0.6278756496796575,12.844924802240143
244,0,1835.02,16.000016627267872,12.091712698482599,35.345573565375325,32.03622161329487,44.08950235546998,32.03622161329487,38.63763227330761,0.17777796252519856,0.3559580179254986,0.42930702525897346,2.7725897614434833,-1.0329424822596285,-0.8455829394341475,18.735954282548096
245,0,3955.93,14.36065460639942,12.091712698482599,38.08882097168105,34.82114516179511,48.00669591853322,34.82114516179511,41.19999055374326,0.15956282895999355,0.3869016129088345,0.4577776728193696,2.6644921479849546,-0.9495848484840632,-0.7813716432528868,16.821320523117645
246,0,1370.51,16.414621473783644,12.091712698482599,33.90113127480115,30.56483199338578,42.01762001390456,30.56483199338578,37.31401122920696,0.18238468304204047,0.33960924437095313,0.41460012476896624,2.7981724909120826,-1.079959603563987,-0.8804407780423308,19.95188255216561
247,0,6260.86,12.878772666768251,9.70382674009389,38.290033845032674,35.01939943041427,48.30707131298218,35.01939943041427,41.39579580799472,0.1430974740752028,0.3891044381157141,0.4599532867554969,2.5555804262886563,-0.9439074929510137,-0.7766303451871291,16.72771477638846
248,0,2077.76,13.352399962684647,9.70382674009389,31.934152034928175,30.0,37.96420023833711,30.0,33.876796619534794,0.14835999958538496,0.3333333333333333,0.3764088513281644,2.591696141174863,-1.0986122886681098,-0.9770793557977637,12.153293287034606
249,0,5894.71,18.07423656551959,15.067201826527109,51.5015515811984,48.41276555849812,66.77839604185797,48.41276555849812,54.09825256548586,0.20082485072799547,0.5379196173166458,0.6010916951720651,2.8944875301137927,-0.6200461401752754,-0.5090077850829289,11.10383550923465
250,0,4965.12,19.113166820018773,15.067201826527109,52.12823555038391,49.04866641884557,67.64259987942309,49.04866641884557,54.707429355138764,0.2123685202224308,0.5449851824316174,0.6078603261682085,2.9503774598561816,-0.6069966728873659,-0.4978101501042151,10.918652278315083
251,0,5779.64,18.919868715854747,15.067201826527109,53.499347646214815,50.42903358450802,69.5581321401057,50.42903358450802,56.05120415262438,0.2102207635094972,0.5603225953834224,0.622791157251382,2.9402126246913465,-0.5792425979289612,-0.47354403749916424,10.569856042979692
252,0,972.19,21.33733779075384,18.304438453658378,39.66076774628802,36.4844773419342,50.064730897239194,36.4844773419342,42.61572687719496,0.23708153100837598,0.40538308157704667,0.4735080764132773,3.0604584860180295,-0.9029227785014564,-0.7475863096624475,15.533646883900886
253,0,1685.95,23.11233176456024,18.304438453658378,48.390556394691956,45.31138172032063,62.34116259551228,45.31138172032063,51.02993713396751,0.2568036862728915,0.5034597968924515,0.5669993014885278,3.1403663177061234,-0.6862514172955925,-0.5673972071977755,11.885421009781695
254,0,1090.35,24.144625479165676,18.304438453658378,45.56178081609305,42.476144256765956,58.32597640312192,42.476144256765956,48.26331531187078,0.26827361643517417,0.4719571584085106,0.5362590590207864,3.1840618078846683,-0.7508670635997359,-0.6231379156037444,12.772914799599144
255,0,2007.23,20.15061084281934,15.067201826527109,44.39810090597392,41.25795056200056,56.79682754149567,41.25795056200056,47.17815824715344,0.223895676031326,0.45842167291111735,0.5242017583017049,3.0032346027133245,-0.7799658352247321,-0.6458786338411027,13.40872013836294
256,0,1303.49,20.091525209328093,15.067201826527109,40.13590997934332,36.948184199524164,50.78132718095843,36.948184199524164,43.08587274906758,0.22323916899253438,0.41053537999471296,0.4787319194340843,3.0002980947768165,-0.8902931662403416,-0.7366145053955663,15.367866084477534
257,0,245.85,17.534312249916955,15.067201826527109,25.388110812523053,23.894846964806842,28.80746361836776,23.894846964806842,26.64768192060806,0.19482569166574393,0.2654982996089649,0.2960853546734229,2.8641596612613336,-1.32614684280666,-1.2171075058427556,10.903933696390444
258,0,1199.09,24.265323889890293,18.304438453658378,46.784363571899995,43.70797780590501,60.047680675037526,43.70797780590501,49.451706807510945,0.26961470988766995,0.485644197843389,0.5494634089723438,3.1890483307957194,-0.7222790264029646,-0.5988130970329153,12.34659293700493
259,0,2208.78,21.76010726644358,18.304438453658378,48.716959648028215,45.62783026339308,62.829749456911316,45.62783026339308,51.35960893381532,0.2417789696271509,0.5069758918154786,0.5706623214868369,3.0800783514996533,-0.6792918271813277,-0.560957625194539,11.83342019867888
260,0,597.54,24.308114765254924,18.304438453658378,39.96827784800973,36.84925032553406,50.367538480406054,36.84925032553406,42.85431040718208,0.27009016405838804,0.4094361147281562,0.47615900452424537,3.1908102355576244,-0.8929743958493757,-0.7420034374125353,15.097095843684038
261,0,6314.21,12.66736857294656,11.788725031630772,37.79830762477486,34.51761399815408,47.61527630761336,34.51761399815408,40.93587156023348,0.1407485396994062,0.38352904442393426,0.4548430173359276,2.539029283176672,-0.9583399259084686,-0.7878029364073066,17.053698950116203
262,0,4270.03,13.3078018092439,11.788725031630772,36.19953419596445,32.889297009182826,45.34840069175398,32.889297009182826,39.445849997286054,0.14786446454715443,0.36543663343536475,0.4382872221920673,2.588350465442682,-1.0066623843564244,-0.8248808250919224,18.178155926450202
263,0,1839.79,12.233077689903336,11.788725031630772,29.132382051273815,27.60786255748689,33.731425712035005,27.60786255748689,30.372061387037252,0.1359230854433704,0.306754028416521,0.33746734874485834,2.5041435688909575,-1.181709062905152,-1.0862865178092787,9.542254509587345
267,0,3400.17,18.853220718583437,15.064483214831114,47.14324947067509,44.02034980631374,60.6742200096981,44.02034980631374,49.846700965581036,0.20948023020648263,0.48911499784793044,0.5538522329509004,2.936683759701348,-0.7151576477320887,-0.5908573553384169,12.43002923936718
268,0,552.04,20.13958115741634,15.064483214831114,33.249807403577535,30.0,40.88881831498439,30.0,36.60680984505723,0.22377312397129268,0.3333333333333333,0.406742331611747,3.002687090520855,-1.0986122886681098,-0.8995753858898474,19.903690277826236
269,0,917.21,18.385653097839686,15.064483214831114,34.28814525124306,30.987002296614897,42.505098841408675,30.987002296614897,37.63489944406111,0.20428503442044096,0.3443000255179433,0.4181655493784568,2.9115706375294024,-1.0662418345222295,-0.8718778737203002,19.43639608019293
278,0,1641.04,11.53270582485368,9.70382674009389,26.834863048816644,25.293306855895402,30.896016047375966,25.293306855895402,28.11673333763785,0.12814117583170756,0.28103674284328223,0.3124081481959761,2.4451869836657054,-1.2692698607469985,-1.1634447787832034,10.582508196379514
279,0,1132.05,12.840314111094681,9.70382674009389,27.19543216454107,25.66220024608961,31.31498840217915,25.66220024608961,28.465227385320617,0.1426701567899409,0.28513555828988457,0.3162803042813402,2.552589761443483,-1.254790568673418,-1.151126419716701,10.366414895671694
280,0,3250.39,13.191089893383356,9.70382674009389,33.82206165501585,30.455723460926542,41.974369492841745,30.455723460926542,37.27536351956348,0.14656766548203728,0.33839692734362825,0.4141707057729275,2.5795415935947834,-1.083535731245109,-0.8814770573577755,20.205867388733356
287,0,808.52,14.633493811768794,13.65096527922779,28.398493138913455,26.88231348327299,32.76092259119483,26.88231348327299,29.638976305524764,0.16259437568631993,0.29869237203636656,0.32932195895027516,2.6833129979885637,-1.2083410912928267,-1.1107194080991947,9.762168319363207
288,0,1223.06,15.390574714143217,13.65096527922779,32.084228482142514,30.0,38.27743088339333,30.0,34.184417134037844,0.1710063857127024,0.3333333333333333,0.3798268570448649,2.733755290502679,-1.0986122886681098,-0.9680397694524776,13.057251921563218
289,0,765.45,15.238273181797446,13.65096527922779,29.12109913318599,27.612107530727478,33.641597246182,27.612107530727478,30.3475904390189,0.16931414646441606,0.3068011947858609,0.33719544932243223,2.7238102355576244,-1.1815553151489628,-1.087092548430578,9.446276671838483
293,0,326.29,23.4569199907126,18.304438453658378,33.83569671515657,30.651152506732814,41.53991750134773,30.651152506732814,37.07752156354461,0.2606324443412511,0.34056836118592015,0.4119724618171623,3.1551655469129356,-1.0771394064777355,-0.8867987721161258,19.034063436160974
294,0,3497.55,8.975123808999538,6.957426639896977,25.347536246805305,23.78632456763854,29.08969609927344,23.78632456763854,26.668910521457562,0.09972359787777264,0.2642924951959838,0.29632122801619515,2.1944567291537944,-1.3306988527959107,-1.216311183309789,11.438766948612166
295,0,2468.4,9.26930186990758,6.957426639896977,24.087683194686605,22.51530723807563,27.523285354405658,22.51530723807563,25.44134846640377,0.10299224299897311,0.25017008042306255,0.28268164962670855,2.22670806605219,-1.3856142707415369,-1.2634339275082338,12.218034323330308
296,0,6502.63,11.978404737945004,9.70382674009389,36.196768088897905,32.88076060127137,45.35857332180534,32.88076060127137,39.44956556643259,0.13309338597716672,0.3653417844585708,0.43832850629369546,2.4831054233820176,-1.006921967767768,-0.8247866353567461,18.213533241102198
297,0,1742.77,11.417618897433343,9.70382674009389,26.96171401754515,25.420598152954874,31.055563194705012,25.420598152954874,28.24149880315376,0.1268624321937038,0.28245109058838747,0.3137944311461529,2.435157679636401,-1.2642498740450596,-1.1590171853475182,10.523268869754144
298,0,1850.34,11.761561346060795,9.70382674009389,28.11399727376311,26.581742375812805,32.47807655693421,26.581742375812805,29.371660458095363,0.13068401495623105,0.2953526930645867,0.32635178286772626,2.46483670117983,-1.2195850670561865,-1.1197793908616696,9.980567619451698
299,0,1837.75,11.531746393364514,10.802846566031105,27.55454967239287,26.017874006094477,31.788699380055032,26.017874006094477,28.822815872815003,0.12813051548182794,0.2890874889566053,0.32025350969794447,2.445103787977324,-1.24102590672952,-1.1386423790211786,10.238352770834137
300,0,2292.16,11.784081096356719,10.802846566031105,29.621515235199006,28.098242953391843,34.344088204188296,28.098242953391843,30.85509470759316,0.13093423440396354,0.3122026994821316,0.342834385639924,2.4667495610406474,-1.1641026242945884,-1.0705077891212338,9.359483517335466
301,0,400.92,12.007409961951234,10.802846566031105,20.101302658856163,18.501620254510804,22.441202322375435,18.501620254510804,21.58386142897397,0.1334156662439026,0.20557355838345337,0.23982068254415523,2.485523956044551,-1.581951360756098,-1.4278637909663685,15.40875697897295
302,0,582.96,13.37540961525765,10.802846566031105,24.18715014682887,22.63788136605628,27.53907306216514,22.63788136605628,25.517659972647333,0.14861566239175167,0.2515320151784031,0.28352955525163703,2.5934179177529453,-1.3801850006118896,-1.2604389099195967,11.974609069229292
303,0,304.12,12.971193558420225,10.802846566031105,20.233118205015785,18.6470986762065,22.54898986622892,18.6470986762065,21.697326321655254,0.14412437287133584,0.20718998529118335,0.24108140357394728,2.5627310186448717,-1.574119103301672,-1.4226206283585767,15.14984749430952
304,0,404.4,14.636363637966179,10.802846566031105,24.138540356091433,22.601485974508126,27.41630039880744,22.601485974508126,25.458709928005156,0.16262626264406865,0.2511276219389792,0.28287455475561285,2.683509092295583,-1.3817940151291022,-1.262751749026624,11.904226610247814
305,0,1439.64,13.621056932912213,10.802846566031105,30.38113784881627,28.910484391888026,35.30335858899764,28.910484391888026,31.63949343715162,0.15134507703235792,0.3212276043543114,0.3515499270794625,2.6116168992459277,-1.1356053592750288,-1.0454035377627813,9.020182151224754
306,0,1197.56,15.50248209894563,10.802846566031105,32.11670426571444,30.0,38.35047287954008,30.0,34.25111336952528,0.1722498010993959,0.3333333333333333,0.38056792632805864,2.741000146520741,-1.0986122886681098,-0.9660905990109522,13.25216896571576
309,0,10906.94,17.002642987883434,12.091712698482599,56.16562887480984,53.10784763753799,73.28893958003526,53.10784763753799,58.67322763776953,0.18891825542092705,0.5900871959726444,0.6519247515307726,2.8333688018475236,-0.5274849632180632,-0.4278261354785528,9.965882773951035
310,0,2723.58,13.567447782430511,12.091712698482599,33.36001724838059,30.0,41.295161182346966,30.0,36.838896728979634,0.15074941980478346,0.3333333333333333,0.40932107476644036,2.6076733782235286,-1.0986122886681098,-0.8932554070305878,20.535688163752198
311,0,2546.99,15.858624721833955,12.091712698482599,37.71977376713682,34.45486767656413,47.46172378597477,34.45486767656413,40.8440454449547,0.17620694135371062,0.38283186307293476,0.45382272716616334,2.7637134988172205,-0.960159385999688,-0.790048625990577,17.011076000911096
315,0,4915.39,15.691383104702991,12.091712698482599,43.34773609916759,40.166556733902915,55.39267843806391,40.166556733902915,46.194020489250406,0.17434870116336657,0.4462950748211435,0.5132668943250045,2.7531117148485014,-0.8067749429866905,-0.6669593072585238,13.981563572816668
316,0,3733.93,15.918675736801337,12.091712698482599,41.255062302471536,38.04681365022895,52.449065888970786,38.04681365022895,44.18875932547706,0.1768741748533482,0.42274237389143277,0.49098621472752285,2.7674929945946674,-0.8609923306531289,-0.711339227493111,14.96531031600179
317,0,10740.48,16.26359471352111,12.091712698482599,53.68208372686384,50.60461965150003,69.83388307342449,50.60461965150003,56.23779981895744,0.18070660792801232,0.5622735516833337,0.6248644424328604,2.7889291567780443,-0.5757668007437298,-0.4702205448776536,10.554625586607619
318,0,2378.26,19.572248571068343,15.067201826527109,44.94252846221012,41.80305398384272,57.57421247846889,41.80305398384272,47.70900990077716,0.21746942856742604,0.4644783775982525,0.5301001100086351,2.9741126736869368,-0.7668402716540196,-0.6346894034640912,13.215086818992837
319,0,622.6,19.82417870592191,15.067201826527109,33.644704595822475,30.358151119830605,41.512182178110045,30.358151119830605,37.01721419005184,0.22026865228802123,0.33731279022034005,0.4113023798894649,2.986902339470949,-1.0867446182135325,-0.8884266175007317,19.83180007128008
320,0,879.63,18.35411225222436,15.067201826527109,33.92361244961218,30.614823128086062,41.982718813291704,30.614823128086062,37.303057486165415,0.20393458058027067,0.34016470142317845,0.41447841651294903,2.909853650332372,-1.0783253627129346,-0.8807343769013806,19.7590985811554
330,0,1032.17,23.230149430415732,20.19981006483407,43.42864075644148,40.31512357987122,55.34125398598882,40.31512357987122,46.207247673757344,0.2581127714490637,0.44794581755412466,0.5134138630417483,3.1454509794097443,-0.8030829968408846,-0.6666730084909797,13.640998834990492
331,0,1969.25,25.12928395131177,20.19981006483407,54.23459991020572,51.207534830613696,70.48961226596552,51.207534830613696,56.738854824524296,0.27921426612568634,0.568972609229041,0.6304317202724922,3.2240338573696716,-0.5639229844520356,-0.4613504240132242,10.25725604388114
332,0,1082.05,29.50727444359334,25.52999959934083,54.78759752415655,51.812019363873276,71.14247380356976,51.812019363873276,57.240040759246156,0.32785860492881486,0.5756891040430364,0.6360004528805129,3.3846368242553835,-0.552187513928957,-0.45255600356599035,9.963151036296669
333,0,1546.06,32.40454400408267,25.52999959934083,64.2521041641204,60.0,85.51427191740856,60.0,67.64952104260854,0.3600504889342519,0.6666666666666666,0.7516613449178726,3.478298660004176,-0.40546510810816444,-0.28546939567040763,11.99957124377568
334,0,2386.3,29.665017845383932,25.52999959934083,65.01151823121101,60.0,87.3375685922673,60.0,69.05353232243813,0.3296113093931548,0.6666666666666666,0.7672614702493126,3.3899685012740166,-0.40546510810816444,-0.26492763577414635,14.05374723340181
336,0,465.23,20.642293936642197,15.672343999352103,32.92695144567574,30.0,40.09857925676229,30.0,35.92993867830428,0.22935882151824663,0.3333333333333333,0.3992215408700476,3.0273420747789235,-1.0986122886681098,-0.9182387759053121,18.037351276279768
338,0,1559.92,14.26241626072354,12.091712698482599,31.835233208168155,30.0,37.722858832599044,30.0,33.674571840649676,0.15847129178581712,0.3333333333333333,0.37416190934055193,2.6576278438807592,-1.0986122886681098,-0.983066662571989,11.554562609612073
339,0,557.39,14.081660234709325,12.091712698482599,25.10404297924938,23.566771092412825,28.660607512654504,23.566771092412825,26.40773040880294,0.15646289149677028,0.2618530121379203,0.2934192267644771,2.6448732581755094,-1.3399719550273272,-1.226152884525706,11.381907050162132
340,0,4033.96,14.795728123734298,12.091712698482599,39.29579964280565,36.05136763940383,49.70422394775914,36.05136763940383,42.334131680695656,0.16439697915260332,0.4005707515489314,0.4703792408966184,2.6943384988172205,-0.9148648700261527,-0.7542160141184946,16.064885590765808
341,0,8379.28,19.641082328477825,15.067201826527109,60.46633501780553,57.439112613391956,79.25291170292509,57.439112613391956,62.89787672776108,0.21823424809419806,0.6382123623710217,0.6988652969751231,2.977623409782544,-0.4490841946408308,-0.35829726350903157,9.078693113179925
342,0,4227.43,19.819482027269373,15.067201826527109,51.93771008050307,48.86007067735822,67.36825621928787,48.86007067735822,54.51796318781774,0.2202164669696597,0.5428896741928692,0.6057551465313082,2.986665394719246,-0.610849157973714,-0.5012794231906682,10.956973478304576
343,0,7079.02,21.337526645135036,15.067201826527109,62.85059872427388,59.826978087698556,82.53673992515887,59.826978087698556,65.23267215290558,0.2370836293903893,0.6647442009744284,0.7248074683656175,3.0604673368665885,-0.40835297251582015,-0.32184922027000573,8.650375224581442
353,0,4007.48,15.942706556573754,13.534350885107655,41.98032105003329,38.782322665615204,53.46887974546758,38.782322665615204,44.881567769760366,0.1771411839619306,0.4309146962846134,0.49868408633067074,2.7690014554710913,-0.8418451289205602,-0.6957824772446575,14.606265167590271
354,0,1217.91,16.40573491542511,13.534350885107655,33.15165171864246,30.0,40.75856097332128,30.0,36.40054887689792,0.18228594350472346,0.3333333333333333,0.4044505430766436,2.7976309636678125,-1.0986122886681098,-0.9052258167656004,19.338647190250935
355,0,2752.73,14.393160395784918,12.091712698482599,35.207705571177016,31.882309985336363,43.92578264578006,31.882309985336363,38.52572627347658,0.1599240043976102,0.3542478887259596,0.4280636252608509,2.666753121231843,-1.0377583602711409,-0.8484834372971989,18.9274922973942
356,0,1648.06,15.604331962125137,12.091712698482599,33.767787434712226,30.419529236860303,41.84892635997041,30.419529236860303,37.20375980328861,0.17338146624583486,0.3379947692984478,0.413375108925429,2.747548565586609,-1.0847248590672436,-0.8833998441775139,20.132501488972963
357,0,1628.19,14.880230866587885,12.091712698482599,32.7270404510724,30.0,39.78500604174152,30.0,35.51308227049786,0.16533589851764316,0.3333333333333333,0.3945898030055318,2.7000335445122663,-1.0986122886681098,-0.9299085270718341,16.870376159627565
364,0,5295.77,12.357822582767195,9.70382674009389,35.55618351898332,32.227409802194686,44.44791105929597,32.227409802194686,38.85796929749186,0.13730913980852438,0.3580823311354965,0.43175521441657627,2.5142892700676307,-1.0269923437828714,-0.839896484630304,18.709585915256742
365,0,8837.05,12.124036869884481,9.70382674009389,39.18710218681417,35.930173212868716,49.57731047208727,35.930173212868716,42.24249885708864,0.13471152077649423,0.3992241468096524,0.469361098412096,2.495190000256957,-0.9182322483740222,-0.756382874133557,16.18493742404652
366,0,2195.15,12.356890780222946,9.70382674009389,30.597747454660414,29.147026877098288,35.6234841421326,29.147026877098288,31.880403529860327,0.13729878644692162,0.323855854189981,0.35422670588733696,2.5142138653861354,-1.1274567566600848,-1.037818158713569,8.963859794651574
367,0,1779.24,16.58548088184026,13.534350885107655,36.240312653781004,32.954323804265634,45.34835460368403,32.954323804265634,39.4579231303704,0.18428312090933624,0.36615915338072924,0.4384213681152267,2.808527666964516,-1.004687194796051,-0.824574803397395,18.011239139865598
368,0,3980.81,17.710152584672553,13.534350885107655,46.149213858861515,43.01009805697538,59.29708311411274,43.01009805697538,48.88838328152576,0.19677947316302838,0.4778899784108376,0.5432042586836195,2.874138067492949,-0.7383747436726438,-0.6102698627764475,12.810488089619632
369,0,3184.51,17.753173647850684,13.534350885107655,43.94291145338115,40.77995630733427,56.20117149229407,40.77995630733427,46.7561311916333,0.1972574849761187,0.4531106256370474,0.5195125687959256,2.8765642970011456,-0.7916189766084076,-0.6548642747106449,13.675470189776274
373,0,569.17,15.067201826527109,15.067201826527109,26.86840058615593,25.348735733421513,30.832033074422682,25.348735733421513,28.130526883455722,0.167413353628079,0.28165261926023905,0.3125614098161747,2.7125203169990386,-1.2670808139856002,-1.16295431769976,10.412649628584013
374,0,214.83,15.067201826527109,15.067201826527109,21.391831535567512,19.847687443076584,23.872992226864955,19.847687443076584,22.779661949118683,0.167413353628079,0.22052986047862871,0.2531073549902076,2.7125203169990386,-1.5117221715921376,-1.3739415522317577,13.77806193603799
