id_projet,menage,tailledelafamille,nbreenfants,nbreadultes,revenunetmois,ucoxford,ucocde,niveaudevieoxford,niveaudevieocde,poor_oxford,poor_ocde,assaini,sep_t0_ibt_ep,sep_tmin_ibt_ep,sep_t_ibt_ep,sep_t_ibt_pp_ep,sep_t0_tbse_ep,sep_tmin_tbse_ep,sep_t_tbse_ep,a_t0_ibt,a_tmin_ibt,a_t_ibt,a_t_ibt_pp,a_t0_tbse,a_tmin_tbse,a_t_tbse,sepa_t0_ibt,sepa_tmin_ibt,sepa_t_ibt,sepa_t_ibt_pp,sepa_t0_tbse,sepa_tmin_tbse,sepa_t_tbse,car_ibt,car_tbse,car_ibt_1,car_tbse_1,car_ibt_2,car_tbse_2,car_ibt_3,car_tbse_3,seuil_depenses_trim_par_pct_3_r,exces_dep_0_inclus_ibt,exces_dep_0_inclus_tbse
1,14,2,0,2,2364.3833837507655,1.7,1.5,1390.813755147509,1576.255589167177,0,0,0,31.561097592931898,28.97028188743259,66.87711968432737,63.22524112044483,60.76610169047508,58.11817381511507,85.47376851939596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.561097592931898,28.97028188743259,66.87711968432737,63.22524112044483,60.76610169047508,58.11817381511507,85.47376851939596,0.9428408853366822,1.2050184571985347,0,0,0,0,0,0,212.79450453756888,0.0,0.0
1,15,2,0,2,6052.222485486975,1.7,1.5,3560.1308738158673,4034.81499032465,0,0,0,30.81470631948163,28.97028188743259,77.35527916755336,67.44846412083109,60.00325690197882,58.11817381511507,92.60848377328392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.81470631948163,28.97028188743259,77.35527916755336,67.44846412083109,60.00325690197882,58.11817381511507,92.60848377328392,0.4260433769195185,0.5100522108220351,0,0,0,0,0,0,544.7000236938277,0.0,0.0
1,16,4,2,2,1616.0685622531275,2.7,2.1,598.5439119456028,769.556458215775,1,1,0,40.16362345826715,32.87342510918752,87.85295196058121,78.29100638868792,66.65193750530688,62.10735827021529,97.75459437362767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.16362345826715,32.87342510918752,87.85295196058121,78.29100638868792,66.65193750530688,62.10735827021529,97.75459437362767,1.8120714680177588,2.016304601939617,0,0,0,0,0,0,145.44617060278148,0.0,0.0
1,17,4,2,2,4208.714640359627,2.7,2.1,1558.7832001331951,2004.1498287426796,0,0,0,39.420565002728864,32.87342510918752,112.4272648797756,103.17287485599786,66.26504642585355,62.10735827021529,109.98574940621772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.420565002728864,32.87342510918752,112.4272648797756,103.17287485599786,66.26504642585355,62.10735827021529,109.98574940621772,0.8904323092031482,0.8710953248568676,0,0,0,0,0,0,378.7843176323664,0.0,0.0
1,18,4,2,2,3975.6994975616626,2.7,2.1,1472.4812953932083,1893.1902369341249,0,0,0,39.62421716049195,32.87342510918752,111.36982444461711,102.10598244532017,66.37108277139636,62.10735827021529,109.46105373666941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.62421716049195,32.87342510918752,111.36982444461711,102.10598244532017,66.37108277139636,62.10735827021529,109.46105373666941,0.9337545465305024,0.9177508998001735,0,0,0,0,0,0,357.8129547805496,0.0,0.0
1,22,4,0,4,7820.787233939519,3.0999999999999996,2.5,2522.8345915933937,3128.3148935758077,0,0,0,46.31348333322128,38.096798615793254,167.51684423585374,152.828385,69.85400849686033,65.57579593342155,134.6348103293815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.31348333322128,38.096798615793254,167.51684423585374,152.828385,69.85400849686033,65.57579593342155,134.6348103293815,0.7139811684979248,0.5738331547371296,0,0,0,0,0,0,703.8708510545566,0.0,0.0
1,23,4,0,4,17616.69632538333,3.0999999999999996,2.5,5682.805266252688,7046.678530153333,0,0,0,44.70498509884207,38.096798615793254,199.99341461702352,161.65378377768772,69.01650558768891,65.57579593342155,150.09272486397006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.70498509884207,38.096798615793254,199.99341461702352,161.65378377768772,69.01650558768891,65.57579593342155,150.09272486397006,0.3784164198990769,0.2839971091282427,0,0,0,0,0,0,1585.5026692844997,0.0,0.0
1,24,4,0,4,7899.177130770441,3.0999999999999996,2.5,2548.1216550872396,3159.6708523081766,0,0,0,45.03436378472287,38.096798615793254,160.26983292242912,148.6821145831647,69.18800444404339,65.57579593342155,132.20356312160104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.03436378472287,38.096798615793254,160.26983292242912,148.6821145831647,69.18800444404339,65.57579593342155,132.20356312160104,0.676314466132235,0.5578790504925528,0,0,0,0,0,0,710.9259417693397,0.0,0.0
1,25,4,2,2,2662.421635269807,2.7,2.1,986.0820871369656,1267.8198263189558,0,0,0,64.06736940737582,46.39746470326398,181.66095275158145,152.828385,79.09799205767587,69.8977353970357,142.08848804950628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.06736940737582,46.39746470326398,181.66095275158145,152.828385,79.09799205767587,69.8977353970357,142.08848804950628,2.2743824687654093,1.7789379684422422,0,0,0,0,0,0,239.61794717428265,0.0,0.0
1,26,4,2,2,1757.1134611075895,2.7,2.1,650.7827633731813,836.7206957655188,1,0,0,60.12122486857449,46.39746470326398,147.52773151756676,138.7226465724769,77.04333793333825,69.8977353970357,127.13910706906917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.12122486857449,46.39746470326398,147.52773151756676,138.7226465724769,77.04333793333825,69.8977353970357,127.13910706906917,2.7986758734895667,2.4118933292812246,0,0,0,0,0,0,158.14021149968306,0.0,0.0
1,27,4,2,2,1829.6233140050551,2.7,2.1,677.6382644463167,871.2491971452644,1,0,0,55.56689693072092,46.39746470326398,135.8489556801101,126.93601805227507,74.67201863950946,69.8977353970357,121.42083395761917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.56689693072092,46.39746470326398,135.8489556801101,126.93601805227507,74.67201863950946,69.8977353970357,121.42083395761917,2.4749895172454197,2.2121280926733187,0,0,0,0,0,0,164.66609826045496,0.0,0.0
1,28,3,1,2,498.93028813727653,2.2,1.8,226.78649460785294,277.18349340959804,1,1,0,53.81592170772192,40.97619622426181,90.80610986842657,81.62027054969857,73.7603316933844,67.0750228658554,98.94174144806955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.81592170772192,40.97619622426181,90.80610986842657,81.62027054969857,73.7603316933844,67.0750228658554,98.94174144806955,6.06671994247568,6.6102582398476315,1,1,3,3,1,1,44.90372593235489,45.902383936071686,54.03801551571466
1,29,3,1,2,2805.7424259279233,2.2,1.8,1275.3374663308741,1558.7457921821795,0,0,0,49.71709671051423,40.97619622426181,133.70970680271103,124.71573158540821,71.62618085257182,67.0750228658554,120.42462073680284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.71709671051423,40.97619622426181,133.70970680271103,124.71573158540821,71.62618085257182,67.0750228658554,120.42462073680284,1.5885243725760056,1.4306922786158895,0,0,0,0,0,0,252.51681833351307,0.0,0.0
1,30,2,0,2,3141.459896155876,1.7,1.5,1847.9175859740446,2094.3065974372507,0,0,0,43.4817559173893,34.501272994108106,117.10067499164691,107.92494251291436,68.3796021854011,63.70369989762835,112.2686171373347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4817559173893,34.501272994108106,117.10067499164691,107.92494251291436,68.3796021854011,63.70369989762835,112.2686171373347,1.242529257760487,1.1912573649246638,0,0,0,0,0,0,282.7313906540288,0.0,0.0
1,31,2,0,2,911.6062618396884,1.7,1.5,536.2389775527579,607.7375078931256,1,1,0,46.10635960820807,34.501272994108106,88.89798005311252,79.4647984853438,69.74616459715972,63.70369989762835,98.17952644313584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.10635960820807,34.501272994108106,88.89798005311252,79.4647984853438,69.74616459715972,63.70369989762835,98.17952644313584,3.250598559722844,3.589982888921157,1,1,2,2,0,0,82.04456356557195,6.853416487540571,16.134962877563893
