id_projet,menage,tailledelafamille,nbreenfants,nbreadultes,revenunetmois,ucoxford,ucocde,niveaudevieoxford,niveaudevieocde,poor_oxford,poor_ocde,assaini,sep_t0_ibt_ep,sep_tmin_ibt_ep,sep_t_ibt_ep,sep_t_ibt_pp_ep,sep_t0_tbse_ep,sep_tmin_tbse_ep,sep_t_tbse_ep,a_t0_ibt,a_tmin_ibt,a_t_ibt,a_t_ibt_pp,a_t0_tbse,a_tmin_tbse,a_t_tbse,sepa_t0_ibt,sepa_tmin_ibt,sepa_t_ibt,sepa_t_ibt_pp,sepa_t0_tbse,sepa_tmin_tbse,sepa_t_tbse,par_ibt,par_tbse,par_ibt_1,par_tbse_1,par_ibt_2,par_tbse_2,par_ibt_3,par_tbse_3,seuil_depenses_trim_par_pct_3_r,exces_dep_0_inclus_ibt,exces_dep_0_inclus_tbse,lz_ina_tbse_menage,lz_ina_tbse_exces_dep_tbse,lz_ina_tbse_rg_normalise,lz_ina_tbse_alpha,lz_ina_tbse_l_tbse,cc_ina_nv_tbse_menage,cc_ina_nv_tbse_nivvie_ocde,cc_ina_nv_tbse_rg_nivvie,cc_ina_nv_tbse_rg_ina_tbse,cc_ina_nv_tbse_excdep_tbse,cc_ina_nv_tbse_alpha,cc_ina_nv_tbse_c_tbse,lz_ina_ibt_menage,lz_ina_ibt_exces_dep_ibt,lz_ina_ibt_rg_normalise_ibt,lz_ina_ibt_alpha,lz_ina_ibt_l_ibt,cc_ina_nivvie_ibt_menage,cc_ina_nivvie_ibt_niveau_de_vie_ocde,cc_ina_nivvie_ibt_rang_nor_niveau_de_vie,cc_ina_nivvie_ibt_rg_inab_ibt,cc_ina_nivvie_ibt_exces_dep_ibt,cc_ina_nivvie_ibt_alpha,cc_ina_nivvie_ibt_c_ibt,cc_gen_rang,cc_gen_cg_tbse,cc_gen_cg_ibt
1,248,2,0,2,2.0,1.7,1.5,1.18,1.33,1,1,0,32.688024761177225,28.97028188743259,70.0720785294869,64.368945,61.91787094058554,58.11817381511507,87.54909198365553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.688024761177225,28.97028188743259,70.0720785294869,64.368945,61.91787094058554,58.11817381511507,87.54909198365553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,249,2,0,2,2.0,1.7,1.5,1.18,1.33,1,1,0,40.515760449921785,34.501272994108106,127.7694520667975,118.66170933853437,66.8352860155099,63.70369989762835,117.55677177735822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.515760449921785,34.501272994108106,127.7694520667975,118.66170933853437,66.8352860155099,63.70369989762835,117.55677177735822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,250,2,0,2,2.0,1.7,1.5,1.18,1.33,1,1,0,42.593765370225526,34.501272994108106,129.6173224991684,120.53675713859616,67.91724876115045,63.70369989762835,118.45677093787528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.593765370225526,34.501272994108106,129.6173224991684,120.53675713859616,67.91724876115045,63.70369989762835,118.45677093787528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,251,2,0,2,2.0,1.7,1.5,1.18,1.33,1,1,0,42.207142293461,34.501272994108106,133.66024943831601,124.60697402089238,67.71594424951192,63.70369989762835,120.45164454479537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.207142293461,34.501272994108106,133.66024943831601,124.60697402089238,67.71594424951192,63.70369989762835,120.45164454479537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,252,3,2,1,3.0,2.0,1.6,1.5,1.88,1,1,0,47.04241647146059,40.97619622426181,92.8551484935567,83.48938614533961,70.23354489349336,67.0750228658554,100.15082662244933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.04241647146059,40.97619622426181,92.8551484935567,83.48938614533961,70.23354489349336,67.0750228658554,100.15082662244933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,253,3,2,1,3.0,2.0,1.6,1.5,1.88,1,1,0,50.59265114323575,40.97619622426181,118.59622233209564,109.51682008685998,72.08205911769481,67.0750228658554,112.93574812166489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.59265114323575,40.97619622426181,118.59622233209564,109.51682008685998,72.08205911769481,67.0750228658554,112.93574812166489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,254,3,2,1,3.0,2.0,1.6,1.5,1.88,1,1,0,52.657382061272955,40.97619622426181,110.25515887981112,101.15670281042443,73.1571104379592,67.0750228658554,108.75425291718571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.657382061272955,40.97619622426181,110.25515887981112,101.15670281042443,73.1571104379592,67.0750228658554,108.75425291718571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,255,2,0,2,3.0,1.7,1.5,1.76,2.0,1,1,0,44.66879762054583,34.501272994108106,106.82387644019818,97.56467840874183,68.99766371537541,63.70369989762835,107.1617667097109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.66879762054583,34.501272994108106,106.82387644019818,97.56467840874183,68.99766371537541,63.70369989762835,107.1617667097109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,256,2,0,2,3.0,1.7,1.5,1.76,2.0,1,1,0,44.55061814066028,34.501272994108106,94.2561756887707,84.85669444355852,68.93613075494495,63.70369989762835,100.89710432424022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.55061814066028,34.501272994108106,94.2561756887707,84.85669444355852,68.93613075494495,63.70369989762835,100.89710432424022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,257,2,0,2,3.0,1.7,1.5,1.76,2.0,1,1,0,39.435836769236644,34.501272994108106,55.14452557244905,52.15779031334179,66.27299803475499,63.70369989762835,78.01308333288705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.435836769236644,34.501272994108106,55.14452557244905,52.15779031334179,66.27299803475499,63.70369989762835,78.01308333288705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
